scope,condition,reported_game,mtime,characters,roles,internal_game_ids,canonical_support,matches_reported_game,likely_actual_game,status,file,error
BIG,utterance_fewshot_analysis,30,2026-06-29T03:50:02,サクラ / ジョージ / ユミ / リュウジ / リン,サクラ:POSSESSED / ジョージ:WEREWOLF / ユミ:VILLAGER / リュウジ:SEER / リン:VILLAGER,01KW7RW163MD3YSWCA8V416NKG,10,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g30_1782672393_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,31,2026-06-29T03:54:51,シュンイチ / ダイスケ / ミナト / リュウジ / リン,シュンイチ:VILLAGER / ダイスケ:SEER / ミナト:VILLAGER / リュウジ:WEREWOLF / リン:POSSESSED,01KW7S2YPZJMP0SF3WT0X5C3BV,15,yes,31,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g31_1782672620_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,32,2026-06-29T03:58:04,シズエ / ジョージ / ベンジャミン / ミヅキ / ミナコ,シズエ:VILLAGER / ジョージ:POSSESSED / ベンジャミン:WEREWOLF / ミヅキ:VILLAGER / ミナコ:SEER,01KW7SBSCMD8X2DM14VYS41VP9,15,yes,32,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g32_1782672909_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,33,2026-06-29T04:02:28,ミサキ / ミヅキ / ユミ / リュウジ / ヴィクトリア,ミサキ:VILLAGER / ミヅキ:SEER / ユミ:VILLAGER / リュウジ:WEREWOLF / ヴィクトリア:POSSESSED,01KW7SHQXD2BKWAHB74KGS96KW,10,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g33_1782673104_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,34,2026-06-29T04:05:51,シオン / ジョナサン / ダイスケ / ベンジャミン / メイ,シオン:WEREWOLF / ジョナサン:VILLAGER / ダイスケ:POSSESSED / ベンジャミン:SEER / メイ:VILLAGER,01KW7SSQ4AS3C2B8PVTD0XFYQX,14,yes,34,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g34_1782673366_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,35,2026-06-29T04:10:14,ダイスケ / ミオ / ユミ / リュウジ / ヴィクトリア,ダイスケ:VILLAGER / ミオ:POSSESSED / ユミ:SEER / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW7SZWXV80GNV41GTQWNZKXF,14,yes,35,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g35_1782673568_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,36,2026-06-29T04:14:43,ケンジ / セルヴァス / メイ / リュウジ / ヴィクトリア,ケンジ:WEREWOLF / セルヴァス:POSSESSED / メイ:SEER / リュウジ:VILLAGER / ヴィクトリア:VILLAGER,01KW7T7YCAMSJGVCR33CV94HTV,14,yes,36,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g36_1782673832_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,37,2026-06-29T04:19:15,サクラ / ミオ / ミヅキ / ミドリ / リン,サクラ:WEREWOLF / ミオ:VILLAGER / ミヅキ:POSSESSED / ミドリ:SEER / リン:VILLAGER,01KW7TG4KCY586Y0F2PNY5EX6J,13,yes,37,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g37_1782674100_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,38,2026-06-29T04:23:18,アスカ / ジョナサン / ミドリ / ミナト / リュウジ,アスカ:WEREWOLF / ジョナサン:POSSESSED / ミドリ:VILLAGER / ミナト:SEER / リュウジ:VILLAGER,01KW7TRHEH170RPZGZX4KPBF3T,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g38_1782674376_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,39,2026-06-29T04:27:52,サクラ / ジョナサン / タクミ / ミヅキ / ミドリ,サクラ:POSSESSED / ジョナサン:WEREWOLF / タクミ:VILLAGER / ミヅキ:VILLAGER / ミドリ:SEER,01KW7TZWFX5XMVM0GC42BVHN9D,14,yes,39,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g39_1782674616_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,40,2026-06-29T04:31:20,シュンイチ / ベンジャミン / ミオ / ユミ / リン,シュンイチ:WEREWOLF / ベンジャミン:SEER / ミオ:VILLAGER / ユミ:POSSESSED / リン:VILLAGER,01KW7V88NM4DMA03BZ607DZBEJ,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g40_1782674891_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,41,2026-06-29T04:35:54,アスカ / セルヴァス / タクミ / ユミ / ヴィクトリア,アスカ:VILLAGER / セルヴァス:POSSESSED / タクミ:VILLAGER / ユミ:SEER / ヴィクトリア:WEREWOLF,01KW7VENSBNBPMP1M0Y9H55TDM,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g41_1782675101_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,42,2026-06-29T04:40:22,サクラ / シオン / ジョナサン / ミヅキ / リン,サクラ:SEER / シオン:VILLAGER / ジョナサン:VILLAGER / ミヅキ:WEREWOLF / リン:POSSESSED,01KW7VPY9DQES82XJ041DDJRR9,12,yes,42,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g42_1782675372_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,42,2026-06-29T04:40:25,ケンジ / サクラ / ミドリ / ユミ / ヴィクトリア,ケンジ:SEER / サクラ:VILLAGER / ミドリ:VILLAGER / ユミ:POSSESSED / ヴィクトリア:WEREWOLF,01KW7VQ1FHF87JNMHW1MA1A8PA,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g42_1782675375_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,43,2026-06-29T04:43:43,アスカ / トシオ / ミヅキ / メイ / リン,アスカ:WEREWOLF / トシオ:SEER / ミヅキ:POSSESSED / メイ:VILLAGER / リン:VILLAGER,01KW7VZAG7CANKVQTM3C9V39FQ,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g43_1782675646_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,44,2026-06-29T04:48:17,アスカ / シズエ / シュンイチ / ジョージ / ミナト,アスカ:VILLAGER / シズエ:SEER / シュンイチ:POSSESSED / ジョージ:WEREWOLF / ミナト:VILLAGER,01KW7W5AMRRN716D1P5C0HBMK8,12,yes,44,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g44_1782675843_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,45,2026-06-29T04:51:45,ジョナサン / セルヴァス / ベンジャミン / ユミ / リュウジ,ジョナサン:SEER / セルヴァス:VILLAGER / ベンジャミン:VILLAGER / ユミ:POSSESSED / リュウジ:WEREWOLF,01KW7WDRXV8Y5CPFKPGAQN9BW2,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g45_1782676120_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,46,2026-06-29T04:56:12,セルヴァス / ベンジャミン / ミオ / ミヅキ / ミナコ,セルヴァス:SEER / ベンジャミン:POSSESSED / ミオ:VILLAGER / ミヅキ:WEREWOLF / ミナコ:VILLAGER,01KW7WM05BXFPSCTE1BW9TT7GT,15,yes,46,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g46_1782676324_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,47,2026-06-29T05:00:03,アスカ / ダイスケ / トシオ / ミサキ / ヴィクトリア,アスカ:VILLAGER / ダイスケ:SEER / トシオ:POSSESSED / ミサキ:VILLAGER / ヴィクトリア:WEREWOLF,01KW7WW6KN3EK9SVDX4P0M56PW,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g47_1782676593_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,48,2026-06-29T05:04:27,サクラ / ミオ / ミドリ / ミナト / リュウジ,サクラ:VILLAGER / ミオ:VILLAGER / ミドリ:WEREWOLF / ミナト:POSSESSED / リュウジ:SEER,01KW7X35RHGT47BT9VZCH6GJCS,13,yes,48,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g48_1782676821_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,48,2026-06-29T05:04:29,セルヴァス / ダイスケ / トシオ / ミドリ / ミナト,セルヴァス:VILLAGER / ダイスケ:SEER / トシオ:VILLAGER / ミドリ:WEREWOLF / ミナト:POSSESSED,01KW7X37GFXFZNXRKMCR8PJ882,13,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g48_1782676823_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,49,2026-06-29T05:09:00,サクラ / ジョージ / セルヴァス / ミナコ / ヴィクトリア,サクラ:WEREWOLF / ジョージ:VILLAGER / セルヴァス:SEER / ミナコ:VILLAGER / ヴィクトリア:POSSESSED,01KW7XB8VP4HXEM6K7VEJ2T6NT,13,yes,49,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g49_1782677087_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,50,2026-06-29T05:12:31,シュンイチ / ジョナサン / タクミ / ダイスケ / リュウジ,シュンイチ:WEREWOLF / ジョナサン:VILLAGER / タクミ:VILLAGER / ダイスケ:POSSESSED / リュウジ:SEER,01KW7XKMKRT6KV8FQEV14XMSD5,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g50_1782677361_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,51,2026-06-29T05:17:38,アスカ / シュンイチ / セルヴァス / ミオ / ミナコ,アスカ:SEER / シュンイチ:POSSESSED / セルヴァス:VILLAGER / ミオ:VILLAGER / ミナコ:WEREWOLF,01KW7XT1105C8MS03CC2E5B48C,12,yes,51,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g51_1782677570_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,52,2026-06-29T05:22:47,アスカ / ジョナサン / タクミ / ミドリ / ミナト,アスカ:VILLAGER / ジョナサン:POSSESSED / タクミ:VILLAGER / ミドリ:WEREWOLF / ミナト:SEER,01KW7Y3D299W5AZHFY8C12AE3N,13,yes,52,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g52_1782677877_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,53,2026-06-29T05:27:16,シオン / ジョージ / セルヴァス / ミヅキ / メイ,シオン:VILLAGER / ジョージ:POSSESSED / セルヴァス:SEER / ミヅキ:VILLAGER / メイ:WEREWOLF,01KW7YCSYMGN1S4QDAPG0HY0Z0,10,yes,53,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g53_1782678185_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,54,2026-06-29T05:32:18,シオン / ジョージ / ミヅキ / ミドリ / メイ,シオン:POSSESSED / ジョージ:VILLAGER / ミヅキ:VILLAGER / ミドリ:WEREWOLF / メイ:SEER,01KW7YN4SZ2PEAZNZHEHQZR0M1,12,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g54_1782678459_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,55,2026-06-29T05:35:51,サクラ / シズエ / ジョージ / ミドリ / ユミ,サクラ:WEREWOLF / シズエ:VILLAGER / ジョージ:VILLAGER / ミドリ:POSSESSED / ユミ:SEER,01KW7YY7JCBKHVGBWF53BBV8CA,10,yes,55,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g55_1782678756_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,56,2026-06-29T05:39:39,アスカ / ケンジ / ミヅキ / ミナト / リン,アスカ:VILLAGER / ケンジ:WEREWOLF / ミヅキ:SEER / ミナト:POSSESSED / リン:VILLAGER,01KW7Z4R1QRGH48714WTJNS4EG,12,yes,56,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g56_1782678970_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,57,2026-06-29T05:44:24,シオン / ジョナサン / ベンジャミン / リュウジ / リン,シオン:VILLAGER / ジョナサン:POSSESSED / ベンジャミン:WEREWOLF / リュウジ:SEER / リン:VILLAGER,01KW7ZBNV9B6P04ZR4TP5RKX28,12,yes,57,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g57_1782679197_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,58,2026-06-29T05:49:10,ジョージ / タクミ / トシオ / ミナコ / リュウジ,ジョージ:VILLAGER / タクミ:VILLAGER / トシオ:WEREWOLF / ミナコ:SEER / リュウジ:POSSESSED,01KW7ZMEE46QJ1MF4GYTGGKXPR,11,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g58_1782679484_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,59,2026-06-29T05:53:04,ケンジ / ミオ / ミナト / ユミ / リン,ケンジ:VILLAGER / ミオ:SEER / ミナト:WEREWOLF / ユミ:VILLAGER / リン:POSSESSED,01KW7ZX4M6J0YG4MGK6EX0CS45,11,yes,59,OK,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g59_1782679769_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
BIG,utterance_fewshot_analysis,60,2026-06-29T05:57:58,サクラ / ダイスケ / ミヅキ / ミナト / ヴィクトリア,サクラ:VILLAGER / ダイスケ:WEREWOLF / ミヅキ:VILLAGER / ミナト:POSSESSED / ヴィクトリア:SEER,01KW8048R51F20BQWNM5SVZ5AN,9,no,,UNKNOWN_ROSTER,results/run_en_cond_big/aiwolf/utterance_fewshot_analysis/g60_1782680003_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,1,2026-06-29T00:28:06,アスカ / ケンジ / シオン / ベンジャミン / ミヅキ,アスカ:WEREWOLF / ケンジ:POSSESSED / シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER,01KW7DBMS0BMVH2QHE354ZFHN4,16,yes,1,OK,results/run_en_cond_small/aiwolf/analysis_only/g1_1782660322_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,2,2026-06-29T00:33:28,ケンジ / シズエ / シュンイチ / ミサキ / メイ,ケンジ:POSSESSED / シズエ:VILLAGER / シュンイチ:SEER / ミサキ:WEREWOLF / メイ:VILLAGER,01KW7DH8CSFG017923CT1R453C,17,yes,2,OK,results/run_en_cond_small/aiwolf/analysis_only/g2_1782660506_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,3,2026-06-29T00:37:34,アスカ / セルヴァス / ダイスケ / トシオ / ミナコ,アスカ:VILLAGER / セルヴァス:POSSESSED / ダイスケ:WEREWOLF / トシオ:SEER / ミナコ:VILLAGER,01KW7DV3RH1FN3SZJKEEA7S9RF,17,yes,3,OK,results/run_en_cond_small/aiwolf/analysis_only/g3_1782660828_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,4,2026-06-29T00:41:40,ジョージ / ダイスケ / トシオ / ミヅキ / ミナコ,ジョージ:POSSESSED / ダイスケ:WEREWOLF / トシオ:VILLAGER / ミヅキ:VILLAGER / ミナコ:SEER,01KW7E2JCTDP9AB587CDHGHZXS,14,yes,4,OK,results/run_en_cond_small/aiwolf/analysis_only/g4_1782661073_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,5,2026-06-29T00:45:46,シズエ / ジョナサン / ベンジャミン / ミナコ / ミナト,シズエ:POSSESSED / ジョナサン:VILLAGER / ベンジャミン:VILLAGER / ミナコ:SEER / ミナト:WEREWOLF,01KW7EA5ZCH23E9MWEZJ902D6M,14,yes,5,OK,results/run_en_cond_small/aiwolf/analysis_only/g5_1782661322_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,6,2026-06-29T00:50:12,シュンイチ / タクミ / ダイスケ / ミナコ / リュウジ,シュンイチ:VILLAGER / タクミ:WEREWOLF / ダイスケ:POSSESSED / ミナコ:VILLAGER / リュウジ:SEER,01KW7EHNBN0D1WAZDHR771K7A0,16,yes,6,OK,results/run_en_cond_small/aiwolf/analysis_only/g6_1782661567_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,7,2026-06-29T00:54:18,シオン / ベンジャミン / ミヅキ / ミドリ / ミナト,シオン:SEER / ベンジャミン:VILLAGER / ミヅキ:VILLAGER / ミドリ:POSSESSED / ミナト:WEREWOLF,01KW7ESQHZ6AP5BQN675ZQX80D,15,yes,7,OK,results/run_en_cond_small/aiwolf/analysis_only/g7_1782661832_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,8,2026-06-29T00:58:25,ジョナサン / タクミ / ダイスケ / トシオ / ミナト,ジョナサン:POSSESSED / タクミ:VILLAGER / ダイスケ:WEREWOLF / トシオ:SEER / ミナト:VILLAGER,01KW7F19XD6YFHTNXKENKHP4XW,14,yes,8,OK,results/run_en_cond_small/aiwolf/analysis_only/g8_1782662080_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,9,2026-06-29T01:01:30,シオン / セルヴァス / タクミ / ダイスケ / ミサキ,シオン:WEREWOLF / セルヴァス:POSSESSED / タクミ:VILLAGER / ダイスケ:VILLAGER / ミサキ:SEER,01KW7F8T4H7S5KD9C272ZGE1TH,15,yes,9,OK,results/run_en_cond_small/aiwolf/analysis_only/g9_1782662326_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,10,2026-06-29T01:05:36,ダイスケ / トシオ / ミヅキ / メイ / リュウジ,ダイスケ:SEER / トシオ:POSSESSED / ミヅキ:VILLAGER / メイ:WEREWOLF / リュウジ:VILLAGER,01KW7FEFDDT6CBS888GYE311GK,14,yes,10,OK,results/run_en_cond_small/aiwolf/analysis_only/g10_1782662512_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,11,2026-06-29T01:09:42,アスカ / ケンジ / ジョージ / ミオ / ミヅキ,アスカ:SEER / ケンジ:WEREWOLF / ジョージ:POSSESSED / ミオ:VILLAGER / ミヅキ:VILLAGER,01KW7FP1AQ26N47VWWEZ00MY67,15,yes,11,OK,results/run_en_cond_small/aiwolf/analysis_only/g11_1782662759_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,12,2026-06-29T01:13:48,シュンイチ / ベンジャミン / メイ / リュウジ / ヴィクトリア,シュンイチ:SEER / ベンジャミン:VILLAGER / メイ:POSSESSED / リュウジ:VILLAGER / ヴィクトリア:WEREWOLF,01KW7FXF3Z4BXB2Q3WWTKPE7B9,12,yes,12,OK,results/run_en_cond_small/aiwolf/analysis_only/g12_1782663003_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,13,2026-06-29T01:17:55,アスカ / シオン / ミヅキ / リュウジ / ヴィクトリア,アスカ:POSSESSED / シオン:SEER / ミヅキ:VILLAGER / リュウジ:WEREWOLF / ヴィクトリア:VILLAGER,01KW7G4YZA7765GCBJD2G17BNZ,11,yes,13,OK,results/run_en_cond_small/aiwolf/analysis_only/g13_1782663248_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,14,2026-06-29T01:22:06,シュンイチ / ジョージ / ミオ / ミヅキ / ユミ,シュンイチ:VILLAGER / ジョージ:POSSESSED / ミオ:SEER / ミヅキ:WEREWOLF / ユミ:VILLAGER,01KW7GCJ12QBZHGZBW02K1T9XQ,12,yes,14,OK,results/run_en_cond_small/aiwolf/analysis_only/g14_1782663497_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,15,2026-06-29T01:26:17,シズエ / シュンイチ / ジョージ / セルヴァス / ミナコ,シズエ:VILLAGER / シュンイチ:VILLAGER / ジョージ:WEREWOLF / セルヴァス:SEER / ミナコ:POSSESSED,01KW7GM716FW5F4YJCAMC3J71X,13,yes,15,OK,results/run_en_cond_small/aiwolf/analysis_only/g15_1782663748_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,16,2026-06-29T01:30:38,ケンジ / シズエ / ミナコ / ミナト / メイ,ケンジ:VILLAGER / シズエ:POSSESSED / ミナコ:WEREWOLF / ミナト:SEER / メイ:VILLAGER,01KW7GVT7XRRRC8WN8QPPHQP1A,15,yes,16,OK,results/run_en_cond_small/aiwolf/analysis_only/g16_1782663997_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,17,2026-06-29T01:34:44,アスカ / ジョージ / タクミ / トシオ / メイ,アスカ:VILLAGER / ジョージ:POSSESSED / タクミ:SEER / トシオ:VILLAGER / メイ:WEREWOLF,01KW7H3SP45M1R3YM6BKV71A2V,13,yes,17,OK,results/run_en_cond_small/aiwolf/analysis_only/g17_1782664259_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,18,2026-06-29T01:38:51,シュンイチ / ジョナサン / セルヴァス / ミサキ / ミナト,シュンイチ:VILLAGER / ジョナサン:WEREWOLF / セルヴァス:VILLAGER / ミサキ:POSSESSED / ミナト:SEER,01KW7HBA9JPKAZTDJREN3J3JN0,13,yes,18,OK,results/run_en_cond_small/aiwolf/analysis_only/g18_1782664505_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,19,2026-06-29T01:43:17,シズエ / シュンイチ / ジョナサン / セルヴァス / メイ,シズエ:VILLAGER / シュンイチ:VILLAGER / ジョナサン:POSSESSED / セルヴァス:SEER / メイ:WEREWOLF,01KW7HJTFSVV408NT6C8S1TPY8,14,yes,19,OK,results/run_en_cond_small/aiwolf/analysis_only/g19_1782664751_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,20,2026-06-29T01:47:23,セルヴァス / ベンジャミン / ミサキ / ミナコ / ユミ,セルヴァス:POSSESSED / ベンジャミン:SEER / ミサキ:WEREWOLF / ミナコ:VILLAGER / ユミ:VILLAGER,01KW7HTXJBZ2F3WYXZ9DV57MDZ,15,yes,20,OK,results/run_en_cond_small/aiwolf/analysis_only/g20_1782665016_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,21,2026-06-29T01:51:29,アスカ / トシオ / ミヅキ / ミナト / ユミ,アスカ:VILLAGER / トシオ:SEER / ミヅキ:WEREWOLF / ミナト:VILLAGER / ユミ:POSSESSED,01KW7J2DN7202XKHY3Q1ZVVS4H,12,yes,21,OK,results/run_en_cond_small/aiwolf/analysis_only/g21_1782665262_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,22,2026-06-29T01:54:35,アスカ / サクラ / シオン / ジョナサン / セルヴァス,アスカ:VILLAGER / サクラ:SEER / シオン:WEREWOLF / ジョナサン:POSSESSED / セルヴァス:VILLAGER,01KW7J9Z69FAA377PG85A4HHFS,13,yes,22,OK,results/run_en_cond_small/aiwolf/analysis_only/g22_1782665510_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
SML,analysis_only,23,2026-06-29T01:57:40,ジョナサン / タクミ / ミヅキ / ミドリ / ミナコ,ジョナサン:VILLAGER / タクミ:VILLAGER / ミヅキ:POSSESSED / ミドリ:WEREWOLF / ミナコ:SEER,01KW7JFMKG12KTBSQQVF9ZDE30,11,yes,23,OK,results/run_en_cond_small/aiwolf/analysis_only/g23_1782665695_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent_discussion-bench-agent.json,
